# x	y	u	v	flags	mask
1.4366e+04	7.2535e+04	-2.2186e+01	-2.4948e+02	0.0000e+00	0.0000e+00
1.5352e+04	7.2535e+04	2.4205e+02	-6.4045e+01	0.0000e+00	0.0000e+00
1.6338e+04	7.2535e+04	-9.1700e+01	-1.8922e+01	0.0000e+00	0.0000e+00
1.7324e+04	7.2535e+04	-6.5370e+01	2.0482e+01	0.0000e+00	0.0000e+00
1.8310e+04	7.2535e+04	-2.5606e+00	3.9976e+01	0.0000e+00	0.0000e+00
1.9296e+04	7.2535e+04	-4.1414e+01	-0.0000e+00	0.0000e+00	0.0000e+00
2.0282e+04	7.2535e+04	1.0408e+02	1.1142e+02	0.0000e+00	0.0000e+00
2.1268e+04	7.2535e+04	1.0338e+02	-7.2764e+01	0.0000e+00	0.0000e+00
2.2254e+04	7.2535e+04	6.9990e+01	-1.0528e+02	0.0000e+00	0.0000e+00
2.3239e+04	7.2535e+04	4.0732e+01	-1.0909e+02	0.0000e+00	0.0000e+00
2.4225e+04	7.2535e+04	-1.8734e+02	1.4297e+02	0.0000e+00	0.0000e+00
2.5211e+04	7.2535e+04	4.6404e+01	1.7755e+02	0.0000e+00	0.0000e+00
2.6197e+04	7.2535e+04	5.8297e+01	1.2333e+02	0.0000e+00	0.0000e+00
2.7183e+04	7.2535e+04	7.3870e-01	8.4978e+01	0.0000e+00	0.0000e+00
2.8169e+04	7.2535e+04	-8.1860e+01	8.5694e+01	0.0000e+00	0.0000e+00
2.9155e+04	7.2535e+04	1.1418e+01	-4.0883e+01	0.0000e+00	0.0000e+00
3.0141e+04	7.2535e+04	-1.7986e+02	-5.0729e+01	0.0000e+00	0.0000e+00
3.1127e+04	7.2535e+04	-6.3248e+01	-5.6091e+01	0.0000e+00	0.0000e+00
3.2113e+04	7.2535e+04	4.0125e+01	-1.5529e+02	0.0000e+00	0.0000e+00
3.3099e+04	7.2535e+04	-8.9520e+00	-2.3555e+02	0.0000e+00	0.0000e+00
3.4085e+04	7.2535e+04	1.1029e+01	-2.9681e+01	0.0000e+00	0.0000e+00
3.5070e+04	7.2535e+04	4.4231e+02	4.7547e+01	0.0000e+00	0.0000e+00
3.6056e+04	7.2535e+04	2.5007e+02	3.9579e-02	0.0000e+00	0.0000e+00
3.7042e+04	7.2535e+04	7.9726e+00	1.7776e+01	0.0000e+00	0.0000e+00
3.8028e+04	7.2535e+04	-8.1543e+02	1.3319e+02	0.0000e+00	0.0000e+00
3.9014e+04	7.2535e+04	-4.1857e+01	-8.6914e+01	0.0000e+00	0.0000e+00
4.0000e+04	7.2535e+04	-3.0888e-02	-2.5550e+02	0.0000e+00	0.0000e+00
4.0986e+04	7.2535e+04	-3.7015e+02	-3.1933e+02	0.0000e+00	0.0000e+00
4.1972e+04	7.2535e+04	8.1898e+01	-5.0360e+01	0.0000e+00	0.0000e+00
4.2958e+04	7.2535e+04	2.3510e+02	-1.6487e+01	0.0000e+00	0.0000e+00
4.3944e+04	7.2535e+04	2.8803e+02	2.4395e+00	0.0000e+00	0.0000e+00
4.4930e+04	7.2535e+04	9.5601e+00	2.9115e+02	0.0000e+00	0.0000e+00
4.5915e+04	7.2535e+04	-1.0209e+01	3.3647e+02	0.0000e+00	0.0000e+00
4.6901e+04	7.2535e+04	1.4038e+02	-1.6126e+02	0.0000e+00	0.0000e+00
4.7887e+04	7.2535e+04	3.8959e+01	-1.9499e+02	0.0000e+00	0.0000e+00
4.8873e+04	7.2535e+04	-4.6984e+00	-3.6500e+02	0.0000e+00	0.0000e+00
4.9859e+04	7.2535e+04	3.1245e+02	-1.7979e+02	0.0000e+00	0.0000e+00
5.0845e+04	7.2535e+04	-8.3533e+01	-2.0454e+02	0.0000e+00	0.0000e+00
5.1831e+04	7.2535e+04	2.3232e+02	-1.4559e+00	0.0000e+00	0.0000e+00
5.2817e+04	7.2535e+04	2.1763e+02	1.9959e+02	0.0000e+00	0.0000e+00
5.3803e+04	7.2535e+04	6.6772e+01	3.4106e+02	0.0000e+00	0.0000e+00
5.4789e+04	7.2535e+04	6.7118e+02	2.1090e+02	0.0000e+00	0.0000e+00
5.5775e+04	7.2535e+04	1.9634e+02	2.9479e+01	1.0000e+00	0.0000e+00
5.6761e+04	7.2535e+04	2.2793e+01	-2.6128e+02	0.0000e+00	0.0000e+00
5.7746e+04	7.2535e+04	-3.7367e+01	-1.3166e+02	0.0000e+00	0.0000e+00
5.8732e+04	7.2535e+04	7.5802e+01	-6.3129e+01	0.0000e+00	0.0000e+00
5.9718e+04	7.2535e+04	-1.0483e+02	-1.6534e+01	0.0000e+00	0.0000e+00
6.0704e+04	7.2535e+04	-3.8083e+00	1.5983e+01	0.0000e+00	0.0000e+00
6.1690e+04	7.2535e+04	-1.0010e+02	-0.0000e+00	0.0000e+00	0.0000e+00
6.2676e+04	7.2535e+04	-1.9106e+02	1.4899e-01	1.0000e+00	0.0000e+00
6.3662e+04	7.2535e+04	-8.3484e+02	-6.2526e+01	0.0000e+00	0.0000e+00
6.4648e+04	7.2535e+04	-2.2410e+02	-3.1710e+01	0.0000e+00	0.0000e+00
6.5634e+04	7.2535e+04	2.0997e+02	-4.5914e+01	0.0000e+00	0.0000e+00
6.6620e+04	7.2535e+04	-4.4918e+02	-1.7311e+01	0.0000e+00	0.0000e+00
6.7606e+04	7.2535e+04	2.6593e+02	-8.3960e+01	0.0000e+00	0.0000e+00
6.8592e+04	7.2535e+04	2.0691e+02	-1.0701e+02	0.0000e+00	0.0000e+00
6.9577e+04	7.2535e+04	6.1804e+01	-3.0804e+01	0.0000e+00	0.0000e+00
7.0563e+04	7.2535e+04	-2.3386e+02	1.5891e+02	0.0000e+00	0.0000e+00
7.1549e+04	7.2535e+04	-5.8672e+01	1.2611e+02	0.0000e+00	0.0000e+00
7.2535e+04	7.2535e+04	1.3749e+02	-1.2549e+02	0.0000e+00	0.0000e+00
7.3521e+04	7.2535e+04	-1.7143e+02	-1.0188e+02	0.0000e+00	0.0000e+00
7.4507e+04	7.2535e+04	-1.6016e+02	9.6857e+01	0.0000e+00	0.0000e+00
7.5493e+04	7.2535e+04	-1.2582e+02	4.6366e+01	0.0000e+00	0.0000e+00
7.6479e+04	7.2535e+04	-9.7986e+01	1.1486e+02	0.0000e+00	0.0000e+00
7.7465e+04	7.2535e+04	-1.9515e+02	3.1474e+02	0.0000e+00	0.0000e+00
7.8451e+04	7.2535e+04	-7.2763e+02	1.7672e+01	0.0000e+00	0.0000e+00
7.9437e+04	7.2535e+04	2.1835e+01	1.6953e+01	0.0000e+00	0.0000e+00
8.0423e+04	7.2535e+04	-1.1070e+02	-2.3827e+01	0.0000e+00	0.0000e+00
8.1408e+04	7.2535e+04	8.3753e+00	-2.2236e+00	0.0000e+00	0.0000e+00
8.2394e+04	7.2535e+04	-2.5978e+01	-1.2230e+01	0.0000e+00	0.0000e+00
8.3380e+04	7.2535e+04	-5.6276e+01	-3.1227e+01	0.0000e+00	0.0000e+00
8.4366e+04	7.2535e+04	4.0799e+02	4.4856e+02	0.0000e+00	0.0000e+00
8.5352e+04	7.2535e+04	5.4003e+02	2.8264e+02	0.0000e+00	0.0000e+00
8.6338e+04	7.2535e+04	1.6120e+02	1.8499e+02	0.0000e+00	0.0000e+00
8.7324e+04	7.2535e+04	6.7477e+00	4.6551e+02	0.0000e+00	0.0000e+00
8.8310e+04	7.2535e+04	1.7679e+01	6.7053e+02	0.0000e+00	0.0000e+00
8.9296e+04	7.2535e+04	2.3878e+01	-8.0274e+02	0.0000e+00	0.0000e+00
9.0282e+04	7.2535e+04	4.2994e+00	-8.1394e+02	0.0000e+00	0.0000e+00
9.1268e+04	7.2535e+04	1.0117e+02	-7.8618e+02	0.0000e+00	0.0000e+00
9.2254e+04	7.2535e+04	1.2634e+02	-5.3466e+02	0.0000e+00	0.0000e+00
9.3239e+04	7.2535e+04	5.1511e+01	-2.2644e+02	0.0000e+00	0.0000e+00
9.4225e+04	7.2535e+04	2.1791e+02	-9.6277e+01	0.0000e+00	0.0000e+00
9.5211e+04	7.2535e+04	6.6387e+01	-1.4787e+02	0.0000e+00	0.0000e+00
9.6197e+04	7.2535e+04	-1.6801e+02	-4.4089e+02	0.0000e+00	0.0000e+00
9.7183e+04	7.2535e+04	3.0718e+02	-5.8461e+02	0.0000e+00	0.0000e+00
9.8169e+04	7.2535e+04	-3.4563e+01	-2.7256e+02	0.0000e+00	0.0000e+00
9.9155e+04	7.2535e+04	-4.4811e+02	-4.6117e+01	0.0000e+00	0.0000e+00
1.0014e+05	7.2535e+04	-3.5504e+02	3.3968e+01	0.0000e+00	0.0000e+00
1.0113e+05	7.2535e+04	-2.6436e+02	7.1866e+01	0.0000e+00	0.0000e+00
1.0211e+05	7.2535e+04	7.0761e+01	-7.7656e+00	0.0000e+00	0.0000e+00
1.0310e+05	7.2535e+04	-4.0935e+01	-3.7967e+00	0.0000e+00	0.0000e+00
1.0408e+05	7.2535e+04	1.4464e+01	-4.1013e+01	0.0000e+00	0.0000e+00
1.0507e+05	7.2535e+04	-1.5740e+02	3.6814e+01	0.0000e+00	0.0000e+00
1.0606e+05	7.2535e+04	1.1000e+02	8.6009e+01	0.0000e+00	0.0000e+00
1.0704e+05	7.2535e+04	5.9024e+02	2.9504e+01	0.0000e+00	0.0000e+00
1.0803e+05	7.2535e+04	2.3882e+02	1.8692e+01	0.0000e+00	0.0000e+00
1.0901e+05	7.2535e+04	3.2083e+01	2.6102e+01	0.0000e+00	0.0000e+00
1.1000e+05	7.2535e+04	-3.1532e+01	5.1286e+01	0.0000e+00	0.0000e+00
1.1099e+05	7.2535e+04	5.8567e+01	1.0014e+02	0.0000e+00	0.0000e+00
1.1197e+05	7.2535e+04	4.7385e+01	1.8077e+02	0.0000e+00	0.0000e+00
1.1296e+05	7.2535e+04	1.3732e+02	4.4876e+01	0.0000e+00	0.0000e+00
1.1394e+05	7.2535e+04	-7.3820e+01	-1.8566e+01	0.0000e+00	0.0000e+00
1.1493e+05	7.2535e+04	4.3886e+00	-9.6701e+01	0.0000e+00	0.0000e+00
1.1592e+05	7.2535e+04	-7.1686e+01	-1.1930e+02	0.0000e+00	0.0000e+00
1.1690e+05	7.2535e+04	-2.4552e+02	-4.3123e+01	0.0000e+00	0.0000e+00
1.1789e+05	7.2535e+04	-7.7634e+01	-4.5268e+01	0.0000e+00	0.0000e+00
1.1887e+05	7.2535e+04	-8.1572e+01	-6.8432e+01	0.0000e+00	0.0000e+00
1.1986e+05	7.2535e+04	-9.6263e+00	-2.1866e+02	0.0000e+00	0.0000e+00
1.2085e+05	7.2535e+04	7.2346e+01	-1.4097e+02	0.0000e+00	0.0000e+00
1.2183e+05	7.2535e+04	-1.8198e+01	-1.0836e+01	0.0000e+00	0.0000e+00
1.2282e+05	7.2535e+04	1.5492e+02	-8.9421e+01	0.0000e+00	0.0000e+00
1.2380e+05	7.2535e+04	7.6724e+01	-1.3622e+02	0.0000e+00	0.0000e+00
1.2479e+05	7.2535e+04	-3.0687e+01	-1.1873e+02	0.0000e+00	0.0000e+00
1.2577e+05	7.2535e+04	2.3216e+01	-8.2613e+01	0.0000e+00	0.0000e+00
1.2676e+05	7.2535e+04	-2.4885e+02	-4.6329e+01	0.0000e+00	0.0000e+00
1.2775e+05	7.2535e+04	1.1594e+02	-3.9178e+01	0.0000e+00	0.0000e+00
1.2873e+05	7.2535e+04	1.0118e+02	-2.0737e+01	0.0000e+00	0.0000e+00
1.2972e+05	7.2535e+04	-7.6366e+00	-2.8867e+01	0.0000e+00	0.0000e+00
1.3070e+05	7.2535e+04	-2.0982e+01	1.6910e+01	0.0000e+00	0.0000e+00
1.3169e+05	7.2535e+04	-7.6799e+01	-3.0856e+01	0.0000e+00	0.0000e+00
1.3268e+05	7.2535e+04	2.2383e+01	6.1334e+01	0.0000e+00	0.0000e+00
1.3366e+05	7.2535e+04	-2.6511e+01	-0.0000e+00	0.0000e+00	0.0000e+00
1.5493e+03	7.1549e+04	1.5790e+02	-6.9911e+01	0.0000e+00	0.0000e+00
2.5352e+03	7.1549e+04	1.1564e+02	2.8258e+01	0.0000e+00	0.0000e+00
3.5211e+03	7.1549e+04	1.0048e+01	-6.6010e+01	0.0000e+00	0.0000e+00
4.5070e+03	7.1549e+04	-1.9551e+02	-7.8626e+01	0.0000e+00	0.0000e+00
5.4930e+03	7.1549e+04	-1.0453e+00	-1.3040e+02	0.0000e+00	0.0000e+00
6.4789e+03	7.1549e+04	-1.6300e+01	5.4236e+00	0.0000e+00	0.0000e+00
7.4648e+03	7.1549e+04	-6.3681e+01	-2.4125e-01	1.0000e+00	0.0000e+00
8.4507e+03	7.1549e+04	-4.9028e+01	9.1262e-01	1.0000e+00	0.0000e+00
9.4366e+03	7.1549e+04	-3.6188e+02	1.7379e+02	0.0000e+00	0.0000e+00
1.0423e+04	7.1549e+04	-2.1088e+01	-5.8277e+01	0.0000e+00	0.0000e+00
1.1408e+04	7.1549e+04	-2.5331e+01	-6.2439e+01	0.0000e+00	0.0000e+00
1.2394e+04	7.1549e+04	-7.7316e+01	-5.9600e+01	0.0000e+00	0.0000e+00
1.3380e+04	7.1549e+04	-1.7027e+01	1.4570e+01	0.0000e+00	0.0000e+00
1.4366e+04	7.1549e+04	4.0309e+02	1.1396e+01	0.0000e+00	0.0000e+00
1.5352e+04	7.1549e+04	1.2381e+02	4.2106e+01	0.0000e+00	0.0000e+00
1.6338e+04	7.1549e+04	-1.0392e+02	3.5529e+01	0.0000e+00	0.0000e+00
1.7324e+04	7.1549e+04	-6.8948e+01	1.2553e+01	0.0000e+00	0.0000e+00
1.8310e+04	7.1549e+04	-4.5995e+00	1.3884e+02	0.0000e+00	0.0000e+00
1.9296e+04	7.1549e+04	-2.4302e+01	1.1802e+02	0.0000e+00	0.0000e+00
2.0282e+04	7.1549e+04	-4.2762e+01	-1.6699e+02	0.0000e+00	0.0000e+00
2.1268e+04	7.1549e+04	1.5263e+02	-1.3633e+02	0.0000e+00	0.0000e+00
2.2254e+04	7.1549e+04	-3.5765e+01	-4.3626e+01	0.0000e+00	0.0000e+00
2.3239e+04	7.1549e+04	-4.3110e+01	3.0656e+01	0.0000e+00	0.0000e+00
2.4225e+04	7.1549e+04	-5.4787e+01	-5.5176e+01	0.0000e+00	0.0000e+00
2.5211e+04	7.1549e+04	-3.7082e+01	-6.3464e+01	0.0000e+00	0.0000e+00
2.6197e+04	7.1549e+04	1.1770e+02	9.5709e+01	0.0000e+00	0.0000e+00
2.7183e+04	7.1549e+04	-2.2825e+01	3.0847e+01	0.0000e+00	0.0000e+00
2.8169e+04	7.1549e+04	-5.5330e+01	4.4222e+01	0.0000e+00	0.0000e+00
2.9155e+04	7.1549e+04	3.7540e+01	7.0609e+01	0.0000e+00	0.0000e+00
3.0141e+04	7.1549e+04	-1.2232e+01	5.7369e+01	0.0000e+00	0.0000e+00
3.1127e+04	7.1549e+04	-6.8082e+01	4.8378e+00	0.0000e+00	0.0000e+00
3.2113e+04	7.1549e+04	4.7123e+00	6.6654e+01	0.0000e+00	0.0000e+00
3.3099e+04	7.1549e+04	3.8609e+02	3.7470e+01	0.0000e+00	0.0000e+00
3.4085e+04	7.1549e+04	-8.4766e+01	-6.2394e+02	0.0000e+00	0.0000e+00
3.5070e+04	7.1549e+04	9.3662e+01	-5.3845e+02	0.0000e+00	0.0000e+00
3.6056e+04	7.1549e+04	2.7545e+02	2.8937e+02	0.0000e+00	0.0000e+00
3.7042e+04	7.1549e+04	-7.9735e+01	5.2832e+01	1.0000e+00	0.0000e+00
3.8028e+04	7.1549e+04	-1.1846e+02	4.1104e+01	1.0000e+00	0.0000e+00
3.9014e+04	7.1549e+04	-4.0149e+01	4.8204e+02	0.0000e+00	0.0000e+00
4.0000e+04	7.1549e+04	4.9998e-01	5.1754e+02	0.0000e+00	0.0000e+00
4.0986e+04	7.1549e+04	-1.5222e+02	4.6402e+02	0.0000e+00	0.0000e+00
4.1972e+04	7.1549e+04	4.6560e+01	-1.8165e+02	0.0000e+00	0.0000e+00
4.2958e+04	7.1549e+04	4.9799e+02	-1.3117e+02	0.0000e+00	0.0000e+00
4.3944e+04	7.1549e+04	1.7796e+02	-2.3393e+01	0.0000e+00	0.0000e+00
4.4930e+04	7.1549e+04	3.9513e-01	4.0775e+00	0.0000e+00	0.0000e+00
4.5915e+04	7.1549e+04	-1.5025e+01	-1.7211e+01	0.0000e+00	0.0000e+00
4.6901e+04	7.1549e+04	4.8210e+02	-4.9630e+02	0.0000e+00	0.0000e+00
4.7887e+04	7.1549e+04	2.4843e+01	-1.2295e+02	0.0000e+00	0.0000e+00
4.8873e+04	7.1549e+04	-1.6474e+02	1.5398e+02	0.0000e+00	0.0000e+00
4.9859e+04	7.1549e+04	-6.8766e+00	-4.1381e-01	0.0000e+00	0.0000e+00
5.0845e+04	7.1549e+04	-3.1692e+02	-9.6354e+00	0.0000e+00	0.0000e+00
5.1831e+04	7.1549e+04	1.7234e+01	6.5932e+02	0.0000e+00	0.0000e+00
5.2817e+04	7.1549e+04	2.5801e+02	4.7426e+02	0.0000e+00	0.0000e+00
5.3803e+04	7.1549e+04	1.8316e+02	9.6483e+01	0.0000e+00	0.0000e+00
5.4789e+04	7.1549e+04	7.0933e+02	-1.7976e+02	0.0000e+00	0.0000e+00
5.5775e+04	7.1549e+04	5.0464e+02	-4.9031e+02	0.0000e+00	0.0000e+00
5.6761e+04	7.1549e+04	-2.7470e+01	-2.4818e+02	0.0000e+00	0.0000e+00
5.7746e+04	7.1549e+04	-7.4330e+01	-1.5651e+02	0.0000e+00	0.0000e+00
5.8732e+04	7.1549e+04	-8.7015e+00	-1.0884e+02	0.0000e+00	0.0000e+00
5.9718e+04	7.1549e+04	-2.6086e+02	-1.1133e+02	0.0000e+00	0.0000e+00
6.0704e+04	7.1549e+04	-2.0478e+02	-5.9950e+01	0.0000e+00	0.0000e+00
6.1690e+04	7.1549e+04	1.7542e+02	1.0008e+02	0.0000e+00	0.0000e+00
6.2676e+04	7.1549e+04	-1.9291e+02	2.5296e+01	1.0000e+00	0.0000e+00
6.3662e+04	7.1549e+04	-6.3616e+02	1.3704e+02	0.0000e+00	0.0000e+00
6.4648e+04	7.1549e+04	-2.3545e+02	-2.1704e+02	0.0000e+00	0.0000e+00
6.5634e+04	7.1549e+04	1.3283e+02	-5.0142e+00	0.0000e+00	0.0000e+00
6.6620e+04	7.1549e+04	-2.4159e+02	6.4957e+02	0.0000e+00	0.0000e+00
6.7606e+04	7.1549e+04	7.0333e+02	7.7302e+02	0.0000e+00	0.0000e+00
6.8592e+04	7.1549e+04	2.0906e+02	2.6011e+01	0.0000e+00	0.0000e+00
6.9577e+04	7.1549e+04	2.4985e+01	-1.6637e+02	0.0000e+00	0.0000e+00
7.0563e+04	7.1549e+04	-2.2868e+02	-3.0683e+02	0.0000e+00	0.0000e+00
7.1549e+04	7.1549e+04	1.0212e+02	-3.1990e+02	0.0000e+00	0.0000e+00
7.2535e+04	7.1549e+04	4.5302e+01	-8.6439e+01	0.0000e+00	0.0000e+00
7.3521e+04	7.1549e+04	-1.2588e+00	6.1501e+00	0.0000e+00	0.0000e+00
7.4507e+04	7.1549e+04	-2.5904e+02	6.1465e+00	0.0000e+00	0.0000e+00
7.5493e+04	7.1549e+04	-1.1744e+02	-1.7643e+02	0.0000e+00	0.0000e+00
7.6479e+04	7.1549e+04	6.0443e+00	-2.7558e+02	0.0000e+00	0.0000e+00
7.7465e+04	7.1549e+04	-2.4920e+02	-2.4377e+02	0.0000e+00	0.0000e+00
7.8451e+04	7.1549e+04	-5.1113e+02	-9.8345e+02	0.0000e+00	0.0000e+00
7.9437e+04	7.1549e+04	5.0790e+01	-1.3509e+03	0.0000e+00	0.0000e+00
8.0423e+04	7.1549e+04	1.6045e-01	-1.1976e+02	0.0000e+00	0.0000e+00
8.1408e+04	7.1549e+04	1.3561e+00	9.0145e+00	0.0000e+00	0.0000e+00
8.2394e+04	7.1549e+04	-8.0524e+00	1.7377e+01	0.0000e+00	0.0000e+00
8.3380e+04	7.1549e+04	-3.3371e+01	2.2174e+01	0.0000e+00	0.0000e+00
8.4366e+04	7.1549e+04	5.4820e+02	8.3732e+02	0.0000e+00	0.0000e+00
8.5352e+04	7.1549e+04	6.3622e+02	8.3251e+02	0.0000e+00	0.0000e+00
8.6338e+04	7.1549e+04	-1.1630e+00	7.7368e+02	0.0000e+00	0.0000e+00
8.7324e+04	7.1549e+04	2.5298e+01	4.0809e+02	0.0000e+00	0.0000e+00
8.8310e+04	7.1549e+04	1.7948e+01	2.8689e+00	0.0000e+00	0.0000e+00
8.9296e+04	7.1549e+04	1.8333e-01	-1.3288e+02	0.0000e+00	0.0000e+00
9.0282e+04	7.1549e+04	-6.9131e+00	-4.3335e+02	0.0000e+00	0.0000e+00
9.1268e+04	7.1549e+04	-4.8092e+02	-3.7810e+02	0.0000e+00	0.0000e+00
9.2254e+04	7.1549e+04	-7.7277e+01	-3.3636e+02	0.0000e+00	0.0000e+00
9.3239e+04	7.1549e+04	1.2955e+02	-4.8400e+02	0.0000e+00	0.0000e+00
9.4225e+04	7.1549e+04	3.6608e+02	-4.7316e+02	0.0000e+00	0.0000e+00
9.5211e+04	7.1549e+04	1.8977e+02	-4.9633e+02	0.0000e+00	0.0000e+00
9.6197e+04	7.1549e+04	-3.1289e+02	-8.0566e+02	0.0000e+00	0.0000e+00
9.7183e+04	7.1549e+04	-1.9335e+02	-1.9375e+02	0.0000e+00	0.0000e+00
9.8169e+04	7.1549e+04	-5.5503e+02	1.7628e+02	0.0000e+00	0.0000e+00
9.9155e+04	7.1549e+04	-5.5130e+02	9.2839e+01	0.0000e+00	0.0000e+00
1.0014e+05	7.1549e+04	-3.5478e+02	8.4865e+01	0.0000e+00	0.0000e+00
1.0113e+05	7.1549e+04	-2.2282e+02	1.6210e+02	0.0000e+00	0.0000e+00
1.0211e+05	7.1549e+04	-3.3431e+01	1.1814e+02	0.0000e+00	0.0000e+00
1.0310e+05	7.1549e+04	-1.3904e+01	1.1024e+02	0.0000e+00	0.0000e+00
1.0408e+05	7.1549e+04	-1.4344e+01	5.9314e+01	0.0000e+00	0.0000e+00
1.0507e+05	7.1549e+04	-9.2041e+01	7.4684e+01	0.0000e+00	0.0000e+00
1.0606e+05	7.1549e+04	1.1134e+02	-2.7097e+01	0.0000e+00	0.0000e+00
1.0704e+05	7.1549e+04	4.1507e+02	-5.1156e+01	0.0000e+00	0.0000e+00
1.0803e+05	7.1549e+04	8.8277e+01	8.9424e+01	0.0000e+00	0.0000e+00
1.0901e+05	7.1549e+04	1.1299e+02	1.1577e+02	0.0000e+00	0.0000e+00
1.1000e+05	7.1549e+04	6.1231e+01	1.3145e+02	0.0000e+00	0.0000e+00
1.1099e+05	7.1549e+04	-4.3144e+00	7.3466e+01	0.0000e+00	0.0000e+00
1.1197e+05	7.1549e+04	-2.5011e+01	1.3662e+02	0.0000e+00	0.0000e+00
1.1296e+05	7.1549e+04	2.2001e+02	3.4184e+02	0.0000e+00	0.0000e+00
1.1394e+05	7.1549e+04	-1.9319e+01	2.4593e+01	0.0000e+00	0.0000e+00
1.1493e+05	7.1549e+04	-2.1027e+02	-1.3337e+02	0.0000e+00	0.0000e+00
1.1592e+05	7.1549e+04	3.6439e+01	-1.1636e+00	0.0000e+00	0.0000e+00
1.1690e+05	7.1549e+04	3.4901e+01	3.1692e+01	0.0000e+00	0.0000e+00
1.1789e+05	7.1549e+04	-1.6736e+01	-1.4928e+02	0.0000e+00	0.0000e+00
1.1887e+05	7.1549e+04	-2.2369e+02	1.3968e+01	0.0000e+00	0.0000e+00
1.1986e+05	7.1549e+04	8.0307e+00	-1.3800e+01	0.0000e+00	0.0000e+00
1.2085e+05	7.1549e+04	8.5972e+01	-9.8831e+01	0.0000e+00	0.0000e+00
1.2183e+05	7.1549e+04	5.1136e+01	-2.7430e+02	0.0000e+00	0.0000e+00
1.2282e+05	7.1549e+04	1.6827e+02	-2.7187e+02	0.0000e+00	0.0000e+00
1.2380e+05	7.1549e+04	3.3231e+01	-1.0127e+02	0.0000e+00	0.0000e+00
1.2479e+05	7.1549e+04	-2.3512e+01	-1.0986e+00	0.0000e+00	0.0000e+00
1.2577e+05	7.1549e+04	7.2491e-02	-6.4414e+00	0.0000e+00	0.0000e+00
1.2676e+05	7.1549e+04	-2.3976e+02	1.8679e+01	0.0000e+00	0.0000e+00
1.2775e+05	7.1549e+04	1.0688e+02	-5.0130e+01	0.0000e+00	0.0000e+00
1.2873e+05	7.1549e+04	4.3811e+01	-9.1522e+01	0.0000e+00	0.0000e+00
1.2972e+05	7.1549e+04	-6.2674e+01	-4.1531e+01	0.0000e+00	0.0000e+00
1.3070e+05	7.1549e+04	-1.4137e+01	-5.6251e+01	0.0000e+00	0.0000e+00
1.3169e+05	7.1549e+04	-5.1505e+01	-1.0298e+02	0.0000e+00	0.0000e+00
1.3268e+05	7.1549e+04	-6.0138e+01	-1.3001e+02	0.0000e+00	0.0000e+00
1.3366e+05	7.1549e+04	5.2339e+01	-3.6638e+01	0.0000e+00	0.0000e+00
1.5493e+03	7.0563e+04	8.4102e+01	8.7513e+00	0.0000e+00	0.0000e+00
2.5352e+03	7.0563e+04	1.8687e+02	1.3679e+02	0.0000e+00	0.0000e+00
3.5211e+03	7.0563e+04	3.4191e+01	8.4165e+01	0.0000e+00	0.0000e+00
4.5070e+03	7.0563e+04	-1.4479e+02	6.6764e+01	0.0000e+00	0.0000e+00
5.4930e+03	7.0563e+04	-3.2300e+01	2.3077e+00	0.0000e+00	0.0000e+00
6.4789e+03	7.0563e+04	8.1448e+01	-2.1833e+00	0.0000e+00	0.0000e+00
7.4648e+03	7.0563e+04	-5.4817e+00	-0.0000e+00	0.0000e+00	0.0000e+00
8.4507e+03	7.0563e+04	-1.1045e+02	1.6902e+01	0.0000e+00	0.0000e+00
9.4366e+03	7.0563e+04	-1.6346e+02	3.3442e+01	0.0000e+00	0.0000e+00
1.0423e+04	7.0563e+04	-8.1141e+01	1.5287e+01	0.0000e+00	0.0000e+00
1.1408e+04	7.0563e+04	-4.6097e+01	2.5466e+01	0.0000e+00	0.0000e+00
1.2394e+04	7.0563e+04	-2.5385e+02	3.8174e+01	0.0000e+00	0.0000e+00
1.3380e+04	7.0563e+04	-2.0671e+01	1.6330e+01	0.0000e+00	0.0000e+00
1.4366e+04	7.0563e+04	5.1773e+02	1.0255e+02	0.0000e+00	0.0000e+00
1.5352e+04	7.0563e+04	-6.8166e+01	1.2933e+02	0.0000e+00	0.0000e+00
1.6338e+04	7.0563e+04	-1.0462e+02	8.1900e+01	0.0000e+00	0.0000e+00
1.7324e+04	7.0563e+04	2.5515e+01	5.0068e+01	0.0000e+00	0.0000e+00
1.8310e+04	7.0563e+04	-1.3012e+01	5.6533e+01	0.0000e+00	0.0000e+00
1.9296e+04	7.0563e+04	4.0265e+01	4.0020e+01	0.0000e+00	0.0000e+00
2.0282e+04	7.0563e+04	-2.1737e+00	1.1359e+00	0.0000e+00	0.0000e+00
2.1268e+04	7.0563e+04	1.2849e+02	5.0703e+01	0.0000e+00	0.0000e+00
2.2254e+04	7.0563e+04	-5.9211e+01	9.8647e+01	0.0000e+00	0.0000e+00
2.3239e+04	7.0563e+04	-6.8498e+01	8.5407e+01	0.0000e+00	0.0000e+00
2.4225e+04	7.0563e+04	1.6854e+02	2.6715e+01	0.0000e+00	0.0000e+00
2.5211e+04	7.0563e+04	-8.6921e+01	-2.1974e+01	0.0000e+00	0.0000e+00
2.6197e+04	7.0563e+04	1.5811e+00	-1.3935e+00	0.0000e+00	0.0000e+00
2.7183e+04	7.0563e+04	-1.5977e+01	2.1579e+01	0.0000e+00	0.0000e+00
2.8169e+04	7.0563e+04	-1.6458e+01	2.8975e+01	0.0000e+00	0.0000e+00
